YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
7/12/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,3,0.191,1,0.094,1,0.334,51,0.15,0
7/12/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,51,0.191,1,0.094,1,0.333,51,0.15,0
7/12/2010,5:00,87.7,61.9,29,716,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.5,51,0.191,1,-9900,1,0.333,51,0.15,0
7/12/2010,6:00,80,69.3,228,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.5,3,0.191,1,-9900,1,0.333,51,0.15,0
7/12/2010,7:00,69.4,78.5,465,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.5,51,0.191,1,-9900,1,0.333,51,0.15,0
7/12/2010,8:00,58.3,87.9,693,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.5,51,0.191,1,-9900,1,0.333,51,0.15,0
7/12/2010,9:00,47.2,98.5,896,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.6,3,0.191,1,-9900,1,0.332,51,0.15,0
7/12/2010,10:00,36.5,111.9,1061,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.6,51,0.191,1,-9900,1,0.332,51,0.15,0
7/12/2010,11:00,27,131.7,1176,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.6,51,0.191,1,-9900,1,0.332,51,0.15,0
7/12/2010,12:00,21,163.1,1234,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.6,3,0.191,1,-9900,1,0.332,51,0.15,0
7/12/2010,13:00,21.5,201.7,1230,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.7,51,0.191,1,-9900,1,0.332,51,0.15,0
7/12/2010,14:00,28.1,231.4,1164,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.7,51,0.191,1,-9900,1,0.331,51,0.15,0
7/12/2010,15:00,37.9,250,1042,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.8,3,0.191,1,-9900,1,0.331,51,0.15,0
7/12/2010,16:00,48.7,262.9,871,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.9,51,0.191,1,-9900,1,0.331,51,0.15,0
7/12/2010,17:00,59.8,273.3,664,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.9,51,0.191,1,-9900,1,0.331,51,0.15,0
7/12/2010,18:00,70.8,282.6,433,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4,3,0.191,1,-9900,1,0.33,51,0.15,0
7/12/2010,19:00,81.4,291.9,197,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.1,51,0.191,1,-9900,1,0.33,51,0.15,0
7/12/2010,20:00,88.2,298.6,16,518,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.1,51,0.191,1,-9900,1,0.33,51,0.15,0
7/12/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,3,0.191,1,0.094,1,0.33,51,0.15,0
7/12/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,51,0.191,1,0.094,1,0.33,51,0.15,0
7/12/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,51,0.191,1,0.094,1,0.329,51,0.15,0
7/12/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,3,0.191,1,0.094,1,0.329,51,0.15,0
7/13/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,51,0.191,1,0.094,1,0.329,2,0.15,0
7/13/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,51,0.191,1,0.094,1,0.328,51,0.15,0
7/13/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,3,0.191,1,0.094,1,0.328,51,0.15,0
7/13/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.2,51,0.191,1,0.094,1,0.327,51,0.15,0
7/13/2010,5:00,87.7,62.1,28,694,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.3,51,0.191,1,-9900,1,0.327,51,0.15,0
7/13/2010,6:00,80.1,69.3,226,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.3,3,0.191,1,-9900,1,0.326,51,0.15,0
7/13/2010,7:00,69.5,78.6,462,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.2,51,0.191,1,-9900,1,0.325,51,0.15,0
7/13/2010,8:00,58.4,88,691,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.1,51,0.191,1,-9900,1,0.325,51,0.15,0
7/13/2010,9:00,47.3,98.6,894,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4,3,0.191,1,-9900,1,0.324,51,0.15,0
7/13/2010,10:00,36.6,112.1,1060,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.9,51,0.191,1,-9900,1,0.323,51,0.15,0
7/13/2010,11:00,27.2,131.8,1175,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.8,51,0.191,1,-9900,1,0.323,51,0.15,0
7/13/2010,12:00,21.1,163.1,1233,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.8,3,0.191,1,-9900,1,0.322,51,0.15,0
7/13/2010,13:00,21.6,201.5,1229,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.6,51,0.191,1,-9900,1,0.322,51,0.15,0
7/13/2010,14:00,28.2,231.1,1163,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.5,51,0.191,1,-9900,1,0.321,51,0.15,0
7/13/2010,15:00,37.9,249.8,1041,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.4,3,0.191,1,-9900,1,0.32,51,0.15,0
7/13/2010,16:00,48.7,262.8,870,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.4,51,0.191,1,-9900,1,0.32,51,0.15,0
7/13/2010,17:00,59.9,273.1,662,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,-9900,1,0.319,51,0.15,0
7/13/2010,18:00,70.9,282.5,432,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,3,0.191,1,-9900,1,0.318,51,0.15,0
7/13/2010,19:00,81.5,291.8,195,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,-9900,1,0.318,51,0.15,0
7/13/2010,20:00,88.3,298.4,15,518,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,-9900,1,0.317,51,0.15,0
7/13/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.191,1,0.094,1,0.317,51,0.15,0
7/13/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.191,1,0.094,1,0.316,51,0.15,0
7/13/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.191,1,0.094,1,0.315,51,0.15,0
7/13/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.191,1,0.094,1,0.315,51,0.15,0
7/14/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.191,1,0.094,1,0.314,51,0.15,0
7/14/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.191,1,0.094,1,0.313,51,0.15,0
7/14/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,3,0.191,1,0.094,1,0.313,51,0.15,0
7/14/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,51,0.191,1,0.094,1,0.312,51,0.15,0
7/14/2010,5:00,87.8,62.2,26,672,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.2,51,0.191,1,-9900,1,0.311,51,0.15,0
7/14/2010,6:00,80.3,69.4,223,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.2,3,0.191,1,-9900,1,0.311,51,0.15,0
7/14/2010,7:00,69.6,78.7,460,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,-9900,1,0.31,51,0.15,0
7/14/2010,8:00,58.6,88.2,688,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,-9900,1,0.31,51,0.15,0
7/14/2010,9:00,47.5,98.8,892,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,3,0.191,1,-9900,1,0.309,51,0.15,0
7/14/2010,10:00,36.7,112.2,1058,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,-9900,1,0.308,51,0.15,0
7/14/2010,11:00,27.3,132,1174,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,-9900,1,0.308,51,0.15,0
7/14/2010,12:00,21.3,163.1,1232,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,3,0.191,1,-9900,1,0.307,51,0.15,0
7/14/2010,13:00,21.7,201.3,1228,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.3,51,0.191,1,-9900,1,0.307,51,0.15,0
7/14/2010,14:00,28.3,230.9,1162,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.4,51,0.191,1,-9900,1,0.306,51,0.15,0
7/14/2010,15:00,38,249.6,1040,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.4,3,0.191,1,-9900,1,0.305,51,0.15,0
7/14/2010,16:00,48.8,262.6,869,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.5,51,0.191,1,-9900,1,0.305,51,0.15,0
7/14/2010,17:00,59.9,273,661,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.6,51,0.191,1,-9900,1,0.304,51,0.15,0
7/14/2010,18:00,71,282.4,430,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.7,3,0.191,1,-9900,1,0.303,51,0.15,0
7/14/2010,19:00,81.6,291.6,194,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.9,51,0.191,1,-9900,1,0.303,51,0.15,0
7/14/2010,20:00,88.3,298.2,14,496,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.2,51,0.191,1,-9900,1,0.302,51,0.15,0
7/14/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.4,3,0.191,1,0.094,1,0.302,51,0.15,0
7/14/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.5,51,0.191,1,0.094,1,0.301,51,0.15,0
7/14/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.7,51,0.191,1,0.094,1,0.3,51,0.15,0
7/14/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,3,0.191,1,0.094,1,0.3,51,0.15,0
7/15/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,4.9,51,0.191,1,0.094,1,0.299,2,0.15,0
7/15/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5,51,0.191,1,0.094,1,0.299,51,0.15,0
7/15/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5.1,3,0.191,1,0.094,1,0.3,51,0.15,0
7/15/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,5,51,0.191,1,0.094,1,0.3,51,0.15,0
7/15/2010,5:00,87.8,62.4,25,650,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,5,51,0.191,1,-9900,1,0.301,51,0.15,0
7/15/2010,6:00,80.4,69.5,220,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.9,3,0.191,1,-9900,1,0.301,51,0.15,0
7/15/2010,7:00,69.7,78.8,457,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,5,51,0.191,1,-9900,1,0.302,51,0.15,0
7/15/2010,8:00,58.7,88.3,686,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,5,51,0.191,1,-9900,1,0.302,51,0.15,0
7/15/2010,9:00,47.6,98.9,891,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,5.1,3,0.191,1,-9900,1,0.303,51,0.15,0
7/15/2010,10:00,36.9,112.4,1056,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,5.1,51,0.191,1,-9900,1,0.303,51,0.15,0
7/15/2010,11:00,27.4,132.2,1172,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,5.1,51,0.191,1,-9900,1,0.304,51,0.15,0
7/15/2010,12:00,21.4,163.1,1230,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,5.1,3,0.191,1,-9900,1,0.304,51,0.15,0
7/15/2010,13:00,21.9,201.1,1227,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.7,51,0.191,1,-9900,1,0.304,51,0.15,0
7/15/2010,14:00,28.4,230.6,1161,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4.4,51,0.191,1,-9900,1,0.305,51,0.15,0
7/15/2010,15:00,38.1,249.4,1039,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,4,3,0.191,1,-9900,1,0.305,51,0.15,0
7/15/2010,16:00,48.9,262.4,868,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.8,51,0.191,1,-9900,1,0.306,51,0.15,0
7/15/2010,17:00,60,272.8,660,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.6,51,0.191,1,-9900,1,0.306,51,0.15,0
7/15/2010,18:00,71.1,282.2,429,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.4,3,0.191,1,-9900,1,0.307,51,0.15,0
7/15/2010,19:00,81.7,291.5,192,1322,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3.2,51,0.191,1,-9900,1,0.307,51,0.15,0
7/15/2010,20:00,88.4,298.1,14,496,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,-9900,-9900,-9900,-9900,-9900,-9900,-9900,10,-9900,16,-9900,10,-9900,99,-9900,99,-9900,99,3,51,0.191,1,-9900,1,0.308,51,0.15,0
7/15/2010,21:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,3,0.191,1,0.094,1,0.308,51,0.15,0
7/15/2010,22:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,51,0.191,1,0.094,1,0.309,51,0.15,0
7/15/2010,23:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.5,51,0.191,1,0.094,1,0.309,51,0.15,0
7/15/2010,24:00:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,3,0.191,1,0.094,1,0.31,51,0.15,0
7/16/2010,1:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.2,51,0.191,1,0.094,1,0.31,2,0.15,0
7/16/2010,2:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,51,0.191,1,0.094,1,0.311,51,0.15,0
7/16/2010,3:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2,3,0.191,1,0.094,1,0.311,51,0.15,0
7/16/2010,4:00,99,-99,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2,51,0.191,1,0.094,1,0.312,51,0.15,0
